Name,cF17,cF3,cF29,cF36,cF8,cF41,cF38,cF19,cF31,cF14,cF27,cF4,cF22,cF40,cF9,cF33,cF16,cF2,cF26,cF11,cF20,cF5,cF30,cF15,cF39,cF7,cF13,cF34,cF18,cF10,cF28,cF21,cF44,cF12,cF35,cF24,cF6
Feature 08207,85802.27864,2922175.925,808199.3571,1361192.362,173170.4687,4079965.104,5614520.961,117352.8328,4566613.779,3626493.645,329992.7666,5110468.508,16416444.88,31965972.13,1394063.067,31454652.18,1225747.957,230366530.1,157891504.1,34868168.3,8261060.245,2831430.929,190393.3931,675246.5462,6998267.946,8794132.655,6274921.695,6620692.029,44158009.75,12218780.52,12067464.31,37899809.82,162626203.3,142931.1675,2231823.222,637022.7759,555855314.7
Feature 08208,1118375.244,53830910.37,18366005.33,53121557.37,891104.503,77035220.41,40285749.58,47838.84765,10775972.28,24724513.89,5764972.639,20144093.44,6972570.836,413473691.2,323898.2641,734485.8512,15110600.15,2216002005,933266.8198,88288181.17,11913531.04,21918937.15,37547.21416,145757.2661,97776381.71,389633613.8,32212690.22,22321924.76,413787626.2,124597677.4,22031955.85,1987192617,109295452.7,444933.1877,2210679.214,8575415.586,915105381
Feature 08209,534290.409,16629879.39,2129063.624,8867598.284,1172448.279,30029368.19,3600093.221,127699.0639,1712038.105,20286528.63,991139.8287,42222875.79,104846621.9,335725871.1,2579519.747,113344569.2,5264033.199,864038763.4,101435644.6,89782104.51,14230081.27,10208612.24,184003.6194,2147249.312,34204784.97,54775368,23243048.43,12947151.07,337713033.9,98422610.82,35092789.79,237908373.7,318566440.6,156298.8774,2411578.785,3839110.268,2693233288
Feature 08210,2068113.774,54484467.5,5439034.95,27550170.74,4709834.85,85269596.01,23065720.46,192297.8312,5971771.179,0,1974091.685,7524995.449,47390121.36,41731975.36,7512150.614,1808438.014,3180860.898,1930225346,4693794.353,82284802.5,23085066.06,15465050.67,423365.5434,132892.2719,33160754.91,59468376.5,12781415.31,8107651.116,303823675.7,15500908.31,19859911.48,318649281.3,89888163.18,776602.3263,10137072.41,18795810.36,6683432825
Feature 08211,621977.9285,16615807.63,1914581.902,7547225.206,1428051.623,25961870.41,6290061.746,34258.08475,1754745.407,2256343.202,1063000.969,3267146.856,17867104.77,16111894.18,2555272.95,1479341.612,1265233.904,438903582.4,2706260.647,32278950.98,9865042.117,7508102.812,61148.08416,55635.03229,21592361.26,23383205.85,9131223.704,6985998.191,82232473.87,12796034.69,16495062.69,166874142.3,67751495.78,194763.8902,2997030.362,5402907.506,1849851896
Feature 08213,1629569.144,19577309.53,2689896.885,23872366.96,859227.6508,32372452.28,43117799.62,683599.1281,7364791.358,7747140.877,5697399.227,7445034.365,38569237.56,39002186.83,805971.2481,16104012,12393452.12,116817244.3,8414884.601,15237214.2,63018790.32,5272434.548,2805242.789,397855.9705,15782578,31598205.78,3705491.622,12713342.64,53211197.63,45525527.88,4125304.298,825935614.9,294322108.4,3490818.79,91566888.14,9471484.821,77079328.17
Feature 08216,186462.3494,2759199.392,1260137.172,2490720.385,140777.2468,5807357.768,1760384.304,33198.51562,2276905.836,1837163.175,1702056.893,1435452.912,32885334.27,21980171.12,168192.5824,9817126.42,2366296.398,55291690.82,5243930.945,3831371.29,3572215.003,1823650.355,210175.2637,58711.38396,7421827.284,26602418.56,2033752.863,4892175.171,30798818.73,16504517.43,2106037.126,119585559.5,32502295.37,53937.22142,2296646.658,797243.8766,102121154
Feature 08217,37753.761,811614.9092,176004.7678,332451.6228,52232.58567,6261899.508,109113.963,15637.11334,1024919.706,225335.7026,1124079.946,3718858.892,14741372.37,11219385.7,621160.5082,19545542.04,1717069.969,99840383.2,152037124.2,11614157.36,6167629.012,1482714.089,119568.8404,606406.2689,4036528.394,8829382.765,4012124.845,2989266.686,107877591.2,39456529.8,3084737.302,12765757.62,54753231.78,38686.86476,8536.954831,142866.6388,198045824.1
Feature 08219,317060.6786,3836284.164,498340.1544,2640782.742,7888954.355,3545467.319,867761.8803,93944.8075,1706003.39,3169360.967,135393.7531,6946.708927,6714748.143,79759217.77,491323.8595,3955270.149,7891792.226,69663417.77,2278246.446,3029944.589,2279986.351,2356312.807,266997.0689,136988.5932,3170694.532,8826345.099,1386962.035,985881.7015,11129033.94,4284598.091,2180843.56,5198428.141,12873267.56,1062536.193,11832079.83,582023.0343,2342198001
Feature 08222,726034.041,25216974.73,4620999.233,28131798.42,430161.1625,21037675.97,139765116.4,2070104.983,27629610.28,20609812.3,8652456.028,5607489.641,95969843.72,236077877.6,704634.5892,28999714.69,16765363.81,76609467.97,6095080.69,31634310.48,78543969.22,8439560.824,10600704.57,1874329.25,19438712.9,37058813.28,3484805.776,12647975.84,36924887.62,112352048.9,3919389.694,65985940.26,141386002.2,2556192.335,73867489.41,6448603.342,52100171.94
Feature 08227,1571553.575,50348606.12,5441178.626,22052415.42,1399606.712,21367602.42,38805035.52,1061839.104,14639346.93,15985544.3,7308309.865,6932915.407,52684126.36,137196548.7,3235249.388,5034291.384,9536227.745,335377264.7,2597347.702,11476380.73,9808893.883,1969728.207,417644.8151,427177.0965,2162203.72,82389617.64,792635.643,1819803.266,64155426.34,27632274.93,982462.4161,157606795.3,81032713.52,5916764.332,47148293.19,6315875.32,290979322.6
Feature 08230,1133795.398,11014383.36,5480874.11,19657575.16,1530123.919,24389901.28,4535023.14,56177.86594,4590515.977,8082696.619,896992.8675,6804137.169,21173611.27,76221203.61,821267.8448,32327842.05,3583862.985,101409209.3,67840277.61,20479501.51,9134742.062,4064909.644,155094.0001,447923.0962,8305318.579,9925679.772,3541779.126,9097804.496,42928144.96,11655436.98,7241088.026,19614067.23,78261697.64,353193.6449,9105822.086,2567549.853,656607906.8
Feature 08231,953299.1018,5404832.101,3862304.936,9976249.883,773567.2657,11597892.96,2476588.45,30873.61359,1110757.225,629493.4696,264914.9733,303621.0834,5159957.384,16903865.98,492721.8935,102643.9374,309646.0074,75223024.87,203706.6871,7106282.185,797635.7112,5515444.93,590811.1253,52194.146,8638942.889,915426.565,1159967.975,4978784.804,10255819.72,3412240.901,4460156.935,23439812.4,15689324.62,174548.4985,1669510.676,703585.6117,362070209.5
Feature 08232,865556.2943,9669477.11,585936.3247,866975.7451,12812.73338,12131772.2,2712075.95,6200.226758,347372.5742,3354816.023,1419466.325,14551465.38,65358664.49,84976361.07,3603682.339,189169813,6943475.68,139410778,34185902.48,22441276.71,2098662.902,550666.3872,209645.6685,976432.9484,676997.844,155329274.3,4952426.263,548642.2588,36339366.72,25720359.13,3055311.022,69012401.67,162596522.8,59269.06154,65065893.19,378859.4054,944745120.4
Feature 08234,3301001.723,43179954.9,13639045.56,35861229.01,5009796.13,50261420.01,2836297.011,4277.136611,2390391.259,2758995.631,324688.48,8605692.057,36730842.03,206882500.2,2248207.529,118546817.4,1833564.235,209984263.7,19498952.51,36442157.69,2995855.603,7515857.599,2879.414836,604121.0202,25218379.94,19225215.41,15431030.5,18201870.68,85675056.23,26667542.28,14104705.91,157131357.1,334379777.9,989441.4783,6550594.871,2203505.334,2128866702
Feature 08235,2419965.736,7171568.249,14526575.35,32597199.63,5616751.088,6483367.881,3570674.305,52654.60282,1075110.031,489910.3374,939216.7134,4204827.465,30644423.31,139621264.2,451054.1983,21739612.61,3203928.408,105988785.6,38369649.05,10835691.14,5321863.211,7900644.68,180737.8811,1047864.722,24644729.21,6121110.157,3030441.165,16696174.15,37576959.34,43365749.12,3327554.198,12357833.34,8843862.954,220860.3268,9556411.708,790036.2446,590092696.9
Feature 08236,340407.4724,1711487.708,2417301.283,5269295.734,569548.7751,6013868.212,214787.2486,37755.82237,270298.1651,383.5940923,431456.726,497501.1981,3724484.474,10951559.86,223341.055,834521.0259,12531.51133,38583154.17,5375003.354,3935150.989,450441.7787,1413485.109,1166.312674,258.0374657,3197743.223,1050860.936,559963.5908,2077703.28,5094849.132,2458501.997,1460089.851,14600878.7,22353376.92,0,0,419249.1201,316119089.5
Feature 08237,5179124.718,37582479.41,28549851.4,68122297.6,11977188.01,81708252.8,7158424.502,59959.35726,3093797.985,2359017.585,67398.67963,651608.7593,9741465.242,99287860.87,810957.2979,867059.2613,292531.3251,189946861.5,516914.9543,45481230.13,1743003.774,15298430.5,9245.939703,33867.60876,44691933.38,10262673.72,6191981.506,23383873.58,58193972.41,5514774.662,22674056.56,47245153.73,175358753.6,389343.2913,1023041.464,3470694.865,3197266573
Feature 08238,1333465.144,9584955.102,8286633.682,18362279.74,1410460.441,22486940.1,239457.331,22752.7005,1423401.273,2788501.841,24918.04127,4973391.158,7834617.005,101780602.1,140804.1757,23061336.09,587554.5142,191329415,51362478.19,14611377.93,3342619.887,3749295.189,169666.7734,198636.2661,14493372.6,27319271.35,1485564.724,9817383.937,114803342.6,21250114.75,2969493.095,43607946.69,141651164.1,146515.2476,3678856.211,1075260.786,153345651.1
Feature 08243,340407.4724,1711487.708,2417301.283,5269295.734,569548.7751,6013868.212,0,0,270298.1651,22915.26332,4169.212659,31299265.74,3724484.474,10951559.86,223341.055,0,0,38583154.17,5375003.354,3935150.989,0,1413485.109,482728.4198,5379.467905,3197743.223,12905047.51,559963.5908,2077703.28,5094849.132,0,1460089.851,14600878.7,22353376.92,0,41739677.23,419249.1201,316119089.5
Feature 08244,80726991.97,1137060913,451325264.3,1114395343,185933858.2,1320746256,26797457.79,183083.3276,73871485.39,54116405.84,1366073.946,12690303.99,18988792.89,1847434752,7369250.4,15107958.24,12913890.02,3375565627,2824426.353,776864970.1,40112933.72,316716503.3,762494.8441,1055155.165,947816587.6,158732018.1,127358988.1,709494626.6,937566040.9,195149792.1,449047858.7,1366947342,2674843265,10824745.81,59372801.91,61238401.97,42535406352
Feature 08246,15690705.79,109140299.5,85537683.57,214111060.4,34192345.56,262225960.5,19362168,345107.8191,17470083.44,34366495.37,2074661.57,2950856.389,93907418.93,338622859.4,3835881.272,17420847.67,3373847.708,1271082165,18655472.01,145350600.3,8160502.154,57090104.8,4789444.229,691355.1955,139435184.2,18779499.32,21558804.01,84342411.69,150893248.7,29380470.6,74722501.92,280315491.2,482619401.9,3881131.374,24467412.72,13607352.9,9431831564
Feature 08247,9030053.531,91198721.79,45052421.76,137432893,8958406.323,131095750.4,118449981.6,2940105.736,71845689.33,30216409.71,15447690.66,1471882.052,204978075.7,325044251.5,2318971.041,37203175.95,15142864.47,368081646.1,1615537.877,77781856.08,38295673.22,19784129.77,1956234.914,178775.7013,53780999.91,54498397.65,10620670.94,33847900.94,19903016.17,56959040.99,24303232.6,644371043.6,302503476.7,7238015.511,149233074,19614390.57,3683594585
Feature 08250,2094136.729,14767901.84,8414420.035,21986354.3,1937879.431,26998083.38,141382.9579,55688.02694,413993.9498,2839334.626,572224.0632,1457841.471,2357305.456,41958265.78,160348.7154,34323.11418,1147289.218,31867984.32,24673320.76,19447350.92,806808.4883,12191861.59,994839.3009,171135.2492,22378123.11,1171557.606,3742671.479,14749732.11,15102804.14,4837296.597,13247456,22728296.37,53467459.06,228007.0116,5705809.196,1020536.16,1028723784
Feature 08251,560626.8265,4044882.782,3089524.164,6770294.074,699099.1814,8540576.039,1085957.606,25.70146896,652384.3992,360598.2595,1615.393034,397965.8343,300585.4291,13438767.22,92288.01997,2542277.057,1725.943696,22537671.21,1873607.223,6811497.316,1763990.066,2181298.423,16911.04534,24490.42069,6989821.718,2168642.883,1536384.185,3920123.613,6898487.007,2325678.626,3397449.935,5325376.645,27500782.49,68975.87536,0,348734.0059,355195024.9
Feature 08252,61014629.55,300439550.5,235827333.8,578574062.1,94521413.67,660695707.6,45982683.87,7423353.892,40979033.37,41600521.98,4565549.811,5220860.94,50184944.39,829912180.7,2428222.885,8130457.646,5186372.525,1445205461,45163911.78,350056808.7,17916383.41,145076577.4,12560152.61,1617897.061,314812243.7,117195528.7,46942719.56,181657595,460204708.4,100849977,158765450.7,521117161,1494603244,6990319.577,31560819.77,35065611.78,27107010186
Feature 08255,2042260.825,24922835.13,13366557.92,28956638.62,2369396.283,47838654.75,2562249.088,4034.037489,1970196.081,2375712.233,290291.9041,7346812.587,37839854.13,213233496.7,1825515.887,128524911.1,1231532.749,165911548.1,19545884.19,40520539.17,3043692.145,8028196.332,12108.59875,708706.7806,31469898.68,16372187.86,17105723.55,23488075.94,75009799.52,37887628.76,18798197.21,132769783.7,243637367.4,881595.673,6887952.435,1973133.869,2265149515
Feature 08258,432881.4108,1182838.763,2574077.449,9020334.171,462211.7943,2150644.912,585939.8304,2299.242233,654315.1545,172784.5636,252474.1693,3273620.388,16661087.34,32614719.02,818021.5124,19602485.6,630884.5242,43574157.41,28189516.15,1304115.573,564191.7694,1184904.847,111833.4752,318408.7269,4474727.602,19609682.36,292653.2551,3151337.619,16680896.95,7990136.026,563829.3782,7651403.913,70228618.61,4534683.532,146823.4769,502154.2148,525752392
Feature 08259,12601033.77,63498084.41,49909540.47,122461596.3,20350997.83,140868835.7,10810238.72,19900.40093,5071632.91,584548.0382,670458.5298,1376569.821,20547471.37,212937935.7,887567.8328,32173427.41,221124.0168,361011838.2,540103.0877,89774138.25,65209.09459,30020051,216079.4027,255314.6482,92197983.12,20801813.31,1534198.157,52337341.48,44093466.73,22795857.32,1882435.336,194259262.4,280005326.3,988582.1895,447777.0843,6365454.943,373250515.9
Feature 08261,3374499.069,1316912.421,229645.8204,36250050.35,5138620.447,2650281.27,971026.1276,0,108428.8133,2802506.681,184783.1782,3600415.934,13103389.84,37779822.22,1258958.099,59656511.36,57750.78718,95865443.53,18279897.17,7721323.795,1084021.611,874726.4946,32201.25185,134925.9632,3186965.781,11439178.76,8702937.68,1669043.266,26139796.82,11646520.53,3468853.148,48255565.47,127182337.2,60757.24829,3103276.846,448458.8126,851038226
Feature 08262,311187.0105,449303.8886,112000.8708,3553524.837,32635.69318,544243.6954,647854.8155,12708.725,698734.9502,357670.7683,437734.1939,11566084.66,23194453.05,3032273.483,73948.39555,2378157.932,133255.0359,21116190.75,4028669.121,1413139.609,1234431.589,834753.4136,68253.65758,31598.41289,1042530.162,73226.7038,401343.5483,1078431.39,6970597.259,5982350.052,774288.442,26531210.17,15604290.52,65219.75178,17346872.63,368181.7682,26584543.99
Feature 08263,738124.2199,6638244.149,5688078.333,13622176.25,1653468.746,15627204.11,347033.2549,20908.96212,1401357.367,3559401.006,204631.8498,2203501.596,9038612.334,142489036.9,2695883.299,47231590.72,2095678.218,148189175.2,30928387.18,36302970.69,6162981.945,5573190.502,12383.78383,298784.8498,9476038.134,61872033.03,8060516.727,8717296.693,41877180.15,12355662.86,4874541.304,52902887.66,456324283.2,206116.6505,2493107.191,647383.1418,514232916.1
Feature 08264,1719797.191,6994196.909,10284359.84,19046678.81,3998234.755,21371346.97,1578010.396,37324.3529,954464.8287,201468.9407,48324.80211,265230.2971,14240610.79,34665567.07,241315.1669,1249908.909,117100.6206,34420951.86,1496328.249,13964623.35,663389.8935,4454920.976,474655.5659,493695.7401,14832353.06,581416.2032,2296359.432,10735511.89,12104202.26,2366643.356,8011506.02,13092686.28,44045142.21,301505.3752,4535302.34,1050338.534,672026780.7
Feature 08265,757841.7386,14529581.1,5751977.063,13386171.51,1662886.328,16518312.46,200173.5357,27241.93867,2266613.321,3474674.706,171453.7298,1206465.534,10229364.59,145116067.3,2557732.226,57516753.04,2321593.273,145700334.8,38738519.79,45793578.7,9676258.726,6297605.766,60156.93645,435178.0243,14144610.27,62425499.17,11758513.78,17248262.83,43547850.51,20476055.2,2626317.53,61996281.93,465306986.4,70332.44324,3142925.113,74027.6808,780345612.5
Feature 08266,46530668.99,8400588.19,180448266.4,452728113.4,73487051.08,16744769.45,6228833.103,126115.693,13081621.09,20159418.56,190891.82,10106875.09,24213274.06,733658437.3,415186.2127,4263827.693,980893.7656,127241624.7,67534464.76,11433972.64,4033241.733,104878752.3,279234.6417,124944.7427,322405025.9,11175481.56,49334026.63,192918045.2,158567741,30593427.6,8563394.595,325563018.1,67461876.36,4372573.897,21465313.54,1971746.008,935926666.2
Feature 08268,878752.0623,962266.2277,4933397.285,11100090.12,869977.9313,12775019.8,1231691.847,992.1006794,133018.826,183806.2545,104440.6065,227927.3402,718515.0249,15403331.15,253394.0729,857247.9823,240427.6084,17829525.55,1057525.387,1330404.986,517430.5656,3029420.305,99291.75515,90606.11212,1114449.547,2545633.78,464339.4829,614656.3287,4213558.313,2041762.751,621376.8947,27297628.93,3053245.915,89825.51987,318720.838,195560.5618,379954111.4
Feature 08269,873073.3562,23202270.59,641364.2317,2499046.535,183389.1519,15884148.21,1194090.299,117648.2386,1566509.413,2773139.361,979481.5302,4388970.583,30265666.11,469081550,2831328.474,5035566.266,1658188.443,29394271.52,41965625.55,6482142.058,2266859.404,354365.9054,7379.599869,207450.9527,1653204.735,110868857.7,142645.5935,697637.2328,215968748.2,31606664.5,1130195.976,74353676.75,119817970.4,456520.7444,1979148.401,1901756.359,613936820.6
Feature 08271,3023360.59,3458383.171,16203432.99,37763657.86,3268115.248,47829135.83,1503055.842,73858.87715,2442866.146,4794563.145,601305.2179,2888798.722,4311202.396,64305985.96,1193307.421,9363607.632,1233513.887,214066703.7,442858.9451,27095137.2,2565956.438,1701351.174,96059.72835,41507.45867,4415767.315,11716417.28,1488815.787,2316359.296,12033800.15,5702830.57,2254330.9,122330226.2,42229873.02,681382.4006,1518144.874,819466.4049,1760447022
Feature 08272,32907.25847,142632.707,107290.1198,553715.7991,10266.7931,410654.3611,36264.65139,51.31750595,398242.4027,93454.45708,13842.88518,101385.0498,2849854.499,1268009.655,89947.10889,329409.721,56583.03748,672562.8358,117501.3506,623576.2203,151596.0867,76687.56159,115129.2593,15537.89201,8758.974746,670362.1939,154117.848,307918.5105,1480276.306,78255.64905,168059.6248,11404265.45,2339711.257,11952.73767,1564537.56,61753.54134,13061513.22
